FIPS,name10,gisjoin,state,2018 votes,2018 partisanship,Biden 2-Party Only 2020 Margin,Swing 2016 to 2020 (2-Party Margin Only),Clinton 2-Party Only 2016 Margin,Clinton 2016 Margin,Biden 2020 Margin,Swing 2016 to 2020,Total Votes 2020 (AK is Rough Estimate),Rural % (2010),Median Age 2018,% Bachelor Degree or Above,Median Household Income,CVAP,Total Population,White %,Black %,Native %,Asian %,Multiracial %,Pacific Islander %,Hispanic %,Total Adherents (All Types) Per 1000 Population (2010),Evangelical Per 1000 (2010),Black Protestant Per 1000 (2010),Mainline Protestant Per 1000 (2010),Catholic Per 1000 (2010),Orthodox Christian Per 1000 (2010),Other Religion (Non-Christian) Per 1000 (2010),Buddhist Per 1000 (2010),Mormon Per 1000 (2010),Hindu Per 1000 (2010),Muslim Per 1000 (2010),Orthodox Jewish Per 1000 (2010),Reform/Reconstructionist Jewish Per 1000 (2010),,,,,,,,,,,,,,,
33015,Rockingham,G3300150,New Hampshire,139467,0.037305171,0.021467087,0.082796228,-0.06132914,-0.057613,0.0211,0.078713,199342,0.249,44.3,0.40739,90429,239280,305129,0.946987,0.006394,0.000397,0.012872,0.01189,0,0.02146,389.25,25.26,0,64.599,286.889,0.68,11.82,0.627,4.84,0,0,0,0.69,,,,,,,,,,,,,,,
33017,Strafford,G3300170,New Hampshire,53126,0.178817319,0.155560098,0.064542995,0.091017103,0.084377,0.1522,0.067823,73805,0.324,36.9,0.356123,70650,100235,128237,0.942934,0.006834,0.000648,0.016411,0.016112,0.00015,0.01691,273.12,33.64,0,43.03,179.56,4.67,12.21,0.292,5.429,0.325,2.5,0,2.39,,,,,,,,,,,,,,,
33019,Sullivan,G3300190,New Hampshire,17163,0.09831075,0.036923392,0.064820183,-0.027896791,-0.025834,0.0361,0.061934,24444,0.642,46.1,0.268243,60780,34545,43125,0.961065,0.006079,0.005211,0.007816,0.008684,0,0.011,232.93,19.41,0,71.28,137.349,4.23,0.66,0,0,0,0,0,0,,,,,,,,,,,,,,,
34001,Atlantic,G3400010,New Jersey,93868,0.149932091,0.067760559,-0.004712904,0.072473463,0.070201,0.0669,-0.003301,140031,0.127,41.5,0.273682,59989,193200,268539,0.650958,0.146636,0.002588,0.064596,0.013846,0.000388,0.120989,426.839,49.759,23.019,48.259,239.909,5.54,60.35,0,3.779,0.838,34.32,1.57,4.59,,,,,,,,,,,,,,,
34003,Bergen,G3400030,New Jersey,335808,0.267841174,0.166294416,0.029396152,0.136898264,0.132799,0.1638,0.031001,497838,0.001,41.8,0.482734,95837,635115,929999,0.646552,0.05736,0.001346,0.123907,0.009321,0.000331,0.161183,644.59,36.92,6.94,50.39,475.079,15.88,59.359,1.258,1.58,5.69,5.299,20.44,9.849,,,,,,,,,,,,,,,
34005,Burlington,G3400050,New Jersey,188344,0.197201031,0.198655941,0.044848067,0.153807874,0.148226,0.1951,0.046874,262650,0.067,41.5,0.374753,84992,336960,446367,0.718542,0.159589,0.000415,0.035969,0.02248,0.000386,0.062604,415.11,52.929,16.269,65.23,248.11,1.379,31.19,0.16,6.58,0,17.32,0.13,3.579,,,,,,,,,,,,,,,
34007,Camden,G3400070,New Jersey,182665,0.385145856,0.340042696,0.002287166,0.33775553,0.326958,0.3345,0.007542,265599,0.016,38.7,0.317917,67118,369230,507367,0.635986,0.185399,0.000948,0.046394,0.013799,0.000257,0.117203,536.299,40.979,13.48,73.04,351.1,4.87,52.84,7.012,1.149,0,19.41,2.279,9.06,,,,,,,,,,,,,,,
34009,Cape May,G3400090,New Jersey,41071,0.06384551,-0.161408136,0.044033003,-0.205441139,-0.199007,-0.1591,0.039907,57933,0.175,49.3,0.314557,63690,75205,93705,0.897015,0.042883,0.000266,0.005518,0.010771,0.000053,0.043348,546.299,70.14,7.389,94.739,365.399,5.139,3.49,0,2.99,0,0,0,0,,,,,,,,,,,,,,,
34011,Cumberland,G3400110,New Jersey,40521,0.204856913,0.06136525,-0.002168757,0.063534007,0.06144,0.0605,-0.00094,62575,0.23,37.2,0.146702,52593,107260,153400,0.556452,0.198629,0.006293,0.012773,0.021956,0,0.203944,349.99,85.09,11.83,68.48,152.61,2.799,29.179,7.967,6.639,0,9.39,0.38,1.409,,,,,,,,,,,,,,,
34013,Essex,G3400130,New Jersey,242946,0.641411438,0.558962978,-0.025423216,0.584386194,0.571378,0.5541,-0.017278,345311,0,37.5,0.347858,59302,517435,793555,0.36277,0.405703,0.001556,0.046122,0.010813,0.000319,0.172717,567.24,44.219,49.35,52.729,334.149,7.889,78.89,11.759,5.769,0,30.289,5.099,11.7,,,,,,,,,,,,,,,
34015,Gloucester,G3400150,New Jersey,111496,0.105595304,0.019787842,0.0248022,-0.005014359,-0.00483,0.0194,0.02423,173453,0.083,40.3,0.318752,85160,221040,290852,0.819806,0.10014,0.000679,0.024249,0.010993,0.000113,0.043997,483.54,106.54,41.969,65.4,260.91,0,8.71,0.354,2.29,0,5.11,0.21,0,,,,,,,,,,,,,,,
34017,Hudson,G3400170,New Jersey,145401,0.611900058,0.468382651,-0.071033202,0.539415853,0.523642,0.4622,-0.061442,250458,0,35.1,0.408635,66289,393360,668631,0.378457,0.129271,0.001589,0.103684,0.011847,0.000445,0.37472,584.33,31.359,19.41,20.26,442.92,9.96,60.42,1.655,6.5,2.507,33.179,3.549,0.8,,,,,,,,,,,,,,,
34019,Hunterdon,G3400190,New Jersey,63285,-0.096191029,-0.044690447,0.100465595,-0.145156042,-0.138545,-0.0436,0.094945,84673,0.499,46.2,0.519948,112535,95505,125051,0.897754,0.025391,0.000471,0.030313,0.006282,0.000314,0.039527,510.439,32.89,0,97.17,367.139,2.82,10.41,0.086,3.48,0,1.169,0.47,2.95,,,,,,,,,,,,,,,
34021,Mercer,G3400210,New Jersey,126288,0.374325748,0.407000407,0.018957908,0.388042499,0.374257,0.4,0.025743,177223,0.035,38.7,0.419745,79990,250515,368762,0.598367,0.20366,0.000559,0.081632,0.012055,0.000259,0.103447,525.99,47.13,14.039,80.859,331.91,5.349,46.7,2.106,4.179,1.364,13.97,4.5,8.44,,,,,,,,,,,,,,,
34023,Middlesex,G3400230,New Jersey,249429,0.300049313,0.223859364,0.002050296,0.221809068,0.214936,0.2203,0.005364,375692,0.007,38.4,0.426707,85954,537500,826698,0.549581,0.104326,0.001442,0.175265,0.010009,0.000456,0.15893,562.34,36.17,7.259,44.07,398.019,16.66,60.149,3.755,2,4.383,21.879,7.41,4.33,,,,,,,,,,,,,,,
34025,Monmouth,G3400250,New Jersey,259617,-0.012151609,-0.028194726,0.069013603,-0.097208329,-0.09397,-0.0278,0.06617,378390,0.037,43.2,0.449084,95699,457915,623387,0.811996,0.065853,0.000895,0.04657,0.008757,0.000273,0.065656,571.7,25.42,10.32,59.74,415.67,10.119,50.439,1.296,2.48,0,11.73,15.859,8.48,,,,,,,,,,,,,,,
34027,Morris,G3400270,New Jersey,213619,0.069463441,0.043247654,0.088092673,-0.044845019,-0.043216,0.0424,0.085616,300917,0.068,42.6,0.535966,111316,353865,494383,0.787928,0.033205,0.000777,0.077515,0.007913,0.000113,0.092535,596.95,52.759,6.66,65.719,419.889,6.389,45.53,0.678,3.74,0.305,9.089,1.02,7.15,,,,,,,,,,,,,,,
34029,Ocean,G3400290,New Jersey,222810,-0.277561887,-0.291522667,0.053777807,-0.345300474,-0.335065,-0.2868,0.048265,342746,0.029,42.9,0.291523,68021,433900,591939,0.889779,0.029454,0.000426,0.0146,0.008055,0.000104,0.057594,478.449,25.17,3.99,48.609,300.6,2.22,97.849,0.177,2.069,0.036,5.11,86.719,1.26,,,,,,,,,,,,,,,
34031,Passaic,G3400310,New Jersey,144908,0.311862072,0.167698083,-0.063540812,0.231238895,0.225136,0.1653,-0.059836,224330,0.024,37,0.280677,66476,324990,504041,0.507077,0.119865,0.001815,0.047355,0.009123,0.000277,0.314487,577.129,40.229,7.2,31.51,397.649,11.949,88.579,0.204,6.009,2.394,55.689,15.96,2.209,,,,,,,,,,,,,,,
34033,Salem,G3400330,New Jersey,23781,-0.047392339,-0.130470348,0.027811427,-0.158281775,-0.151794,-0.1276,0.024194,34056,0.453,42,0.209495,64309,47940,63336,0.798602,0.127555,0.002816,0.008031,0.013872,0,0.04902,315.589,62.179,22.199,120.95,105.31,0,4.95,0,4.9,0,0,0,0,,,,,,,,,,,,,,,
34035,Somerset,G3400350,New Jersey,135186,0.159331777,0.213957759,0.080460398,0.133497361,0.128485,0.2097,0.081215,186891,0.058,41.6,0.545175,111772,225865,330176,0.663361,0.095522,0.00104,0.128838,0.009386,0.000066,0.101764,485.199,40.679,3.33,84.939,305.93,3.71,46.619,0.94,1.61,10.28,10.119,0.37,8.819,,,,,,,,,,,,,,,
34037,Sussex,G3400370,New Jersey,60973,-0.100026844,-0.199712938,0.117007818,-0.316720756,-0.302809,-0.1948,0.108009,88352,0.398,44.5,0.349391,90520,110060,142298,0.896738,0.019762,0.000227,0.014946,0.007859,0,0.060512,481.06,29.26,1.22,61.71,377.85,2.009,9.009,5.072,3,0,0,0.4,0,,,,,,,,,,,,,,,
34039,Union,G3400390,New Jersey,176334,0.391530555,0.360609137,-0.007324496,0.367933633,0.357247,0.3552,-0.002047,254041,0,38.5,0.350736,77095,350105,553066,0.49378,0.233473,0.000586,0.046415,0.010011,0.000029,0.215707,661.62,56.149,14.65,65.819,460.839,10.66,53.509,0.574,4.7,0,19.559,7.46,10.87,,,,,,,,,,,,,,,
34041,Warren,G3400410,New Jersey,40393,-0.131603594,-0.165455848,0.10135083,-0.266806678,-0.255443,-0.1617,0.093743,61057,0.376,44,0.318456,78145,80645,106293,0.873954,0.039246,0.001116,0.018476,0.01023,0.000186,0.056792,430.05,35.009,1.12,115.109,258.66,1.379,18.769,0.718,0,1.84,13.56,0,1.89,,,,,,,,,,,,,,,
35001,Bernalillo,G3500010,New Mexico,240040,0.25565348,0.25046116,0.045858342,0.204602818,0.177378,0.2444,0.067022,317590,0.042,37.3,0.339369,51643,488850,677692,0.460642,0.025857,0.04394,0.020579,0.014176,0.000573,0.434233,471.959,122.959,2.45,37.78,264.529,2.48,41.75,9.795,21.41,0.755,2.73,0.089,2.72,,,,,,,,,,,,,,,
35003,Catron,G3500030,New Mexico,1817,-0.391304348,-0.481030635,0.067356462,-0.548387097,-0.506101,-0.4742,0.031901,2326,1,59.1,0.221846,42480,3070,3539,0.824104,0,0.001303,0.001303,0.003257,0,0.17101,286.17,96.379,0,15.029,80.54,0,94.23,0,93.15,0,0,0,0,,,,,,,,,,,,,,,
35005,Chaves,G3500050,New Mexico,16563,-0.268490008,-0.420918627,-0.022244282,-0.398674345,-0.361995,-0.4133,-0.051305,22443,0.242,35.6,0.177592,43197,43545,65459,0.484212,0.018372,0.008267,0.004937,0.008956,0.000574,0.474796,534.649,259.36,6.82,33.409,213.74,0,21.309,0,20.579,0,0,0,0,,,,,,,,,,,,,,,
35006,Cibola,G3500060,New Mexico,6989,0.246244098,0.088310362,0.009590639,0.078719723,0.067717,0.0865,0.018783,8903,0.553,36.8,0.134153,37368,20025,26978,0.221223,0.009738,0.380275,0.002247,0.013983,0.0002,0.372285,489.209,101.019,0,10.47,330.72,0,47,0.919,44.789,0,0,0,0,,,,,,,,,,,,,,,
35007,Colfax,G3500070,New Mexico,4665,0.122249943,-0.112202107,-0.015468972,-0.096733135,-0.085521,-0.1097,-0.024179,6016,0.524,49,0.205134,33783,9810,12353,0.512232,0.005607,0.011723,0.003568,0.016718,0,0.449541,529.09,164.069,0,82.109,249.159,0,33.75,0,33.53,0,0,0,0,,,,,,,,,,,,,,,
35009,Curry,G3500090,New Mexico,10152,-0.318060407,-0.416052416,0.070456304,-0.48650872,-0.442334,-0.4064,0.035934,15101,0.141,31.1,0.197525,46182,33850,50199,0.573855,0.064697,0.010487,0.013589,0.008863,0.002363,0.326145,562.12,288.47,6.679,42.789,203.84,0,20.339,0,18.85,0,0,0,0,,,,,,,,,,,,,,,
35011,De Baca,G3500110,New Mexico,792,-0.262626263,-0.47912646,0.046088792,-0.525215252,-0.469231,-0.4717,-0.002469,901,1,37,0.098113,31028,1485,2060,0.585859,0.010101,0,0,0.002694,0,0.400673,981.7,483.18,0,126.109,348.66,0,23.739,0,23.239,0,0,0,0,,,,,,,,,,,,,,,
35013,Do?a Ana,G3500130,New Mexico,60667,0.292498393,0.187679083,-0.010880637,0.19855972,0.177967,0.1834,0.005433,82641,0.193,32.9,0.274824,39164,139595,215338,0.353988,0.016763,0.009205,0.007056,0.009026,0.000287,0.603639,489.12,105.719,1.69,31.73,317.779,0.14,32.049,0.053,21.199,0,2.95,0.29,2.169,,,,,,,,,,,,,,,
35015,Eddy,G3500150,New Mexico,15611,-0.334059317,-0.525781567,-0.079466936,-0.446314631,-0.412569,-0.518,-0.105431,23222,0.209,35.3,0.15949,62982,40095,57437,0.539469,0.014964,0.013593,0.003367,0.006584,0,0.421998,650.36,307.81,10.48,56.049,246.219,0,29.8,0,27.07,0,0,0,0,,,,,,,,,,,,,,,
35017,Grant,G3500170,New Mexico,11706,0.226037929,0.073280261,-0.012157304,0.085437565,0.077121,0.0718,-0.005321,14435,0.424,45.8,0.272968,37880,21790,28061,0.509408,0.002524,0.024094,0.000459,0.003167,0.000184,0.460303,499.66,85.719,0,29.579,324.829,0,59.53,1.728,55.5,0,0,0,0,,,,,,,,,,,,,,,
35019,Guadalupe,G3500190,New Mexico,1667,0.394121176,0.147364136,-0.092252477,0.239616613,0.205255,0.1448,-0.060455,2189,0.441,42.6,0.116334,24085,3560,4382,0.203652,0.016854,0.014045,0,0.002809,0,0.76264,897.799,38.399,0,5.969,853.419,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
35021,Harding,G3500210,New Mexico,474,-0.094170404,-0.281078889,0.050826893,-0.331905782,-0.294118,-0.2772,0.016918,505,1,60.1,0.24282,30875,390,459,0.589744,0,0,0,0.010256,0.010256,0.397436,1234.53,283.449,0,76.26,874.82,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
35023,Hidalgo,G3500230,New Mexico,1577,0.036144578,-0.152900539,-0.078520373,-0.074380165,-0.067308,-0.1505,-0.083192,1974,1,43.3,0.141648,36339,3210,4371,0.44704,0.007788,0.007788,0,0.001246,0,0.537383,782.59,78.26,0,23.699,586.639,0,93.989,0,91.54,0,0,0,0,,,,,,,,,,,,,,,
35025,Lea,G3500250,New Mexico,13752,-0.431355439,-0.605648111,-0.084186923,-0.521461187,-0.48357,-0.5962,-0.11263,20918,0.21,31.7,0.130403,59797,41440,70126,0.485401,0.049348,0.010738,0.000241,0.006515,0.000362,0.447152,547.08,334.509,3.43,33.2,158.729,0,17.21,0,14.8,0,0,0,0,,,,,,,,,,,,,,,
35027,Lincoln,G3500270,New Mexico,7765,-0.275724404,-0.369801729,0.063527553,-0.433329282,-0.400472,-0.3637,0.036772,10306,0.532,51,0.293113,42267,15035,19482,0.706684,0.010309,0.020951,0.005986,0.004656,0,0.251413,390.639,176.169,0,58.25,133.919,0,22.3,0,20.78,0,0,0,0,,,,,,,,,,,,,,,
35028,Los Alamos,G3500280,New Mexico,10225,0.336414445,0.276883117,0.029937707,0.24694541,0.202389,0.2665,0.064111,12293,0.112,42.5,0.664777,115248,13550,18356,0.762362,0.000738,0.007011,0.041697,0.02952,0,0.158672,673.7,220.06,0,214.21,159.889,1.89,77.659,5.738,56.32,0,0,0,0,,,,,,,,,,,,,,,
35029,Luna,G3500290,New Mexico,6088,0.050591327,-0.106028261,-0.06361855,-0.042409711,-0.038794,-0.1043,-0.065506,8103,0.406,37.8,0.121998,27377,15025,24264,0.419634,0.012313,0.010316,0.005657,0.00599,0,0.54609,429.889,101.18,0,33.189,251.96,0,43.549,0,36.42,0,0,0,0,,,,,,,,,,,,,,,
35031,McKinley,G3500310,New Mexico,18228,0.613535482,0.396021329,-0.057511862,0.453533191,0.390361,0.3862,-0.004161,26486,0.574,32,0.115847,31674,50645,72849,0.106328,0.006318,0.755455,0.00464,0.008392,0.000592,0.118373,454.459,121.34,1.83,8.029,184.639,0,138.62,0,131.96,0,4.309,0,0,,,,,,,,,,,,,,,
35033,Mora,G3500330,New Mexico,2324,0.587921847,0.317983568,-0.077745646,0.395729214,0.356821,0.3135,-0.043321,2686,1,49.2,0.111619,26968,3700,4563,0.221622,0.001081,0,0,0,0,0.778378,651.1,62.899,0,12.699,572.629,0,2.87,2.663,0,0,0,0,0,,,,,,,,,,,,,,,
35035,Otero,G3500350,New Mexico,17049,-0.193735703,-0.262370659,0.05760047,-0.319971129,-0.287288,-0.2561,0.031188,23571,0.296,35.6,0.189759,42752,45545,65745,0.578878,0.038314,0.061587,0.010319,0.015699,0.000768,0.294324,405.98,140.24,7.299,45.659,185.93,0,26.84,0.392,22.35,0,0,0,0,,,,,,,,,,,,,,,
35037,Quay,G3500370,New Mexico,3087,-0.115932203,-0.384850336,-0.014766719,-0.370083617,-0.334546,-0.378,-0.043454,3873,0.416,43.8,0.158409,27075,6395,8373,0.551212,0.010164,0.009382,0.003127,0.0086,0.000625,0.416732,966.039,475.5,0,72.45,388.23,0,29.859,0,29.089,0,0,0,0,,,,,,,,,,,,,,,
35039,Rio Arriba,G3500390,New Mexico,12726,0.620261438,0.340432005,-0.113892914,0.454324919,0.40281,0.3357,-0.06711,16628,0.498,40.6,0.184749,41437,29150,39307,0.150429,0.00446,0.141166,0.00223,0.00319,0.000137,0.698628,648.659,73.549,0,17.94,529.37,0.12,27.679,0,19.01,0,7.65,0,0,,,,,,,,,,,,,,,
35041,Roosevelt,G3500410,New Mexico,4599,-0.324209109,-0.440041068,0.015185609,-0.455226677,-0.408403,-0.4286,-0.020197,6608,0.365,29.8,0.250987,40775,13095,19117,0.620084,0.026728,0.004964,0.003818,0.020924,0,0.323406,542.169,293.31,0,49.829,168.75,0,30.28,0,28.62,0,0,0,0,,,,,,,,,,,,,,,
35043,Sandoval,G3500430,New Mexico,55107,0.173779434,0.085714286,0.052102408,0.033611878,0.029211,0.0837,0.054489,76562,0.171,39.9,0.299826,59420,104425,140769,0.493321,0.020254,0.112617,0.010486,0.016232,0.001245,0.345846,424.019,71.609,1.44,13.23,304.31,0,33.429,0.296,31.489,0,0,0,0,,,,,,,,,,,,,,,
35045,San Juan,G3500450,New Mexico,37177,-0.165265611,-0.290229885,0.079302839,-0.369532724,-0.327066,-0.2828,0.044266,52294,0.337,35,0.151945,50582,90125,127455,0.438946,0.005381,0.383578,0.00405,0.010985,0.000832,0.156227,404.689,153.06,0,40.159,96.12,0,115.349,0,112.959,0,0,0,0,,,,,,,,,,,,,,,
35047,San Miguel,G3500470,New Mexico,9210,0.652446535,0.394983687,-0.123040902,0.518024589,0.462469,0.3874,-0.075069,11531,0.469,43.2,0.226902,31660,21785,28034,0.202892,0.007574,0.012164,0.003902,0.00482,0,0.768419,813.08,54.09,0,11.47,737.86,0,9.66,0.476,8.779,0,0,0,0,,,,,,,,,,,,,,,
35049,Santa Fe,G3500490,New Mexico,66910,0.64062646,0.546674802,-0.013187003,0.559861804,0.510415,0.5376,0.027185,82227,0.252,45.8,0.409136,59192,109350,148917,0.520302,0.008139,0.0262,0.00759,0.011477,0.00032,0.425926,606.85,54.369,0,29.449,482.43,1.96,38.64,6.409,15.589,0,3.18,0.83,6.95,,,,,,,,,,,,,,,
35051,Sierra,G3500510,New Mexico,4663,-0.119879906,-0.21990172,0.082564745,-0.302466465,-0.269832,-0.2148,0.055032,5945,0.34,56,0.204622,30451,9105,11135,0.715541,0.007139,0.003295,0.005491,0.020319,0,0.247666,272.689,133.3,0,16.6,85.17,0,37.619,0.918,30.53,0,0,0,0,,,,,,,,,,,,,,,
35053,Socorro,G3500530,New Mexico,6204,0.250483559,0.066912972,-0.050644795,0.117557767,0.101485,0.0652,-0.036285,7160,0.497,39.2,0.212204,36146,12515,17000,0.401518,0.004794,0.097084,0.011586,0.009509,0,0.475429,535.71,74.609,0,16.679,393.819,0,50.6,0,31.12,0,17.239,0,0,,,,,,,,,,,,,,,
35055,Taos,G3500550,New Mexico,14464,0.73001573,0.558730483,-0.034102664,0.592833147,0.52038,0.5475,0.02712,17181,0.584,48.2,0.280311,36758,25865,32888,0.390876,0.00232,0.067466,0.001933,0.005374,0.000155,0.532186,685.669,61.939,0,21.429,546.07,0,56.229,13.45,18.19,9.108,9.349,1.82,0,,,,,,,,,,,,,,,
35057,Torrance,G3500570,New Mexico,5340,-0.235015773,-0.341246291,0.009544762,-0.350791053,-0.305028,-0.3335,-0.028472,7281,0.988,43.6,0.155856,37218,11810,15595,0.569856,0.020745,0.008467,0.004657,0.024555,0,0.372142,442.23,140.449,0,26.12,247.509,0,28.14,1.221,25.699,0,0,0,0,,,,,,,,,,,,,,,
35059,Union,G3500590,New Mexico,1460,-0.330950679,-0.567474748,0.015858586,-0.583333333,-0.526439,-0.5618,-0.035361,1789,1,40.6,0.126545,37936,3170,4175,0.563091,0.022082,0.018927,0.001262,0.015457,0,0.383281,722.139,193.009,0,122.219,406.899,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
35061,Valencia,G3500610,New Mexico,24213,0.055364326,-0.098071232,0.000615167,-0.098686398,-0.086039,-0.0961,-0.010061,32277,0.167,39.1,0.170634,45084,54490,75956,0.386952,0.008717,0.037897,0.003395,0.010552,0,0.552487,422.569,89.969,0,22.239,281.889,0,28.469,0.144,27.32,0,0,0,0,,,,,,,,,,,,,,,
36001,Albany,G3600010,New York,113229,0.428662325,0.321392016,0.051945853,0.269446164,0.252213,0.314,0.061787,154102,0.097,37.9,0.412808,64535,237620,307426,0.788044,0.110786,0.001263,0.035835,0.016981,0.000547,0.046524,452.209,52.179,9,56.5,280.3,6.66,47.57,0.963,4.099,2.63,15.009,1.22,8.56,,,,,,,,,,,,,,,
36003,Allegany,G3600030,New York,14932,-0.38559464,-0.40053542,0.038540814,-0.439076234,-0.408892,-0.389,0.019892,20785,0.787,38.8,0.202355,47033,36860,47025,0.957406,0.014786,0.002984,0.005155,0.005534,0.000271,0.013836,290.85,99.719,0,98.03,88.12,0,4.99,0,4.519,0,0,0,0,,,,,,,,,,,,,,,
36005,Bronx,G3600050,New York,279862,0.887436689,0.679741857,-0.127141903,0.806883761,0.790567,0.6741,-0.116467,426693,0,33.9,0.198168,38085,842490,1.40E+06,0.124387,0.324942,0.003134,0.033116,0.008427,0.000641,0.505353,373.98,42.979,8.859,20.66,254.919,1.7,44.859,2.255,4.059,0.789,27.8,8.66,0.41,,,,,,,,,,,,,,,
36007,Broome,G3600070,New York,73260,0.123830881,0.035344739,0.056940398,-0.021595658,-0.020111,0.0345,0.054611,93031,0.261,39.8,0.282854,50859,150925,194402,0.882359,0.04214,0.001921,0.027,0.014047,0.000331,0.032135,523.75,67.5,1.47,108.79,310.17,11.39,24.429,4.013,4.049,0,3.99,3.69,3.04,,,,,,,,,,,,,,,
36009,Cattaraugus,G3600090,New York,23933,-0.265933882,-0.302012052,0.04726336,-0.349275412,-0.327172,-0.2957,0.031472,34760,0.618,42,0.191137,47240,59770,77686,0.930065,0.012883,0.026351,0.006107,0.010775,0,0.013803,367.439,86.2,3.799,88.28,153.78,0,35.399,0,14.83,0,18.949,0,1.05,,,,,,,,,,,,,,,
36011,Cayuga,G3600110,New York,27621,-0.208754575,-0.094312602,0.030646953,-0.124959555,-0.116423,-0.0922,0.024223,36476,0.558,42.7,0.223193,56579,61425,77868,0.921937,0.043386,0.002035,0.002442,0.010175,0,0.019943,425.56,36.06,1.49,80.75,299.12,1.87,6.269,0,5.049,0,0,0,0,,,,,,,,,,,,,,,
36013,Chautauqua,G3600130,New York,43431,-0.176557317,-0.203070624,0.043609853,-0.246680478,-0.230538,-0.1984,0.032138,59304,0.439,42.5,0.217254,45332,101420,129656,0.906922,0.022924,0.00355,0.002071,0.008223,0.000542,0.055758,400.129,82.84,0.89,138.31,155.009,1.7,21.379,0,7.129,0,11.279,0,0.62,,,,,,,,,,,,,,,
36015,Chemung,G3600150,New York,29898,-0.153923407,-0.137162715,0.050112053,-0.187274768,-0.175531,-0.1342,0.041331,39410,0.242,41.3,0.238597,53299,66070,85740,0.891327,0.058196,0.001135,0.007795,0.01839,0,0.023233,367.36,63.09,10.859,99.54,164.28,2.589,27.01,0,7.42,0,18.71,0,0,,,,,,,,,,,,,,,
36017,Chenango,G3600170,New York,16763,-0.109159348,-0.238563095,0.036682947,-0.275246042,-0.255258,-0.2331,0.022158,22282,0.834,44.7,0.183267,50595,37925,48348,0.958998,0.009492,0.003691,0.002373,0.008042,0,0.017403,283.42,30.96,0,133.61,109.519,0,9.33,0.792,8.46,0,0,0,0,,,,,,,,,,,,,,,
36019,Clinton,G3600190,New York,26804,0.002976303,0.053038,0.03236564,0.02067236,0.019,0.0522,0.0332,35437,0.642,39.3,0.229064,55178,64505,80794,0.910162,0.044415,0.003101,0.008759,0.007519,0.000388,0.025657,431.23,29.429,0,36.99,337.22,0,27.589,0,4.63,0,18.53,0,2.589,,,,,,,,,,,,,,,
36021,Columbia,G3600210,New York,29587,0.159911314,0.169911324,0.117294244,0.05261708,0.049447,0.1667,0.117253,35522,0.733,47.8,0.312678,63032,48155,60919,0.912366,0.034161,0.000727,0.012564,0.012875,0,0.027411,391.449,21.059,12.3,105.17,243.68,1.11,8.13,4.675,3.279,0,0,0,0,,,,,,,,,,,,,,,
36023,Cortland,G3600230,New York,16639,0.112367661,-0.019877049,0.040591057,-0.060468106,-0.05577,-0.0194,0.03637,21678,0.443,36.4,0.268749,54489,38375,48123,0.939935,0.014332,0.003388,0.005212,0.012899,0,0.024235,281.899,46.439,0,96.4,129.28,0,9.789,0,8.189,0,0,0,0,,,,,,,,,,,,,,,
36025,Delaware,G3600250,New York,17135,-0.119616077,-0.188417618,0.097812119,-0.286229738,-0.268543,-0.1848,0.083743,22971,0.784,47.5,0.219472,48827,36785,45502,0.939242,0.017127,0.001223,0.005029,0.009651,0.000272,0.027593,440.87,61.5,0,152.669,177.949,0.25,48.5,3.126,4.169,0,31.719,0,0,,,,,,,,,,,,,,,
36027,Dutchess,G3600270,New York,110909,0.114782103,0.098227023,0.094486837,0.003740186,0.003544,0.0964,0.092856,151122,0.254,42,0.351918,78028,223790,293894,0.776688,0.093503,0.001385,0.027369,0.014724,0.000469,0.085862,535.11,43.02,9.74,69.099,373.5,2.87,36.88,0.387,2.82,0.672,23.679,1.45,2.68,,,,,,,,,,,,,,,
36029,Erie,G3600290,New York,333451,0.328561934,0.149837134,0.08258662,0.067250513,0.064097,0.1472,0.083103,473021,0.094,40.4,0.336541,55673,705340,919866,0.804413,0.120686,0.004466,0.017049,0.01052,0.000241,0.042625,573.83,53.789,26.32,68.2,383.98,4.46,37.079,2.64,2.45,1.741,18.46,1.09,5.63,,,,,,,,,,,,,,,
36031,Essex,G3600310,New York,14515,0.011228119,0.051323829,0.063792022,-0.012468193,-0.011383,0.0504,0.061783,19271,0.749,47,0.27566,56196,30740,37751,0.930384,0.032531,0.002765,0.002602,0.007254,0.000325,0.024236,339.139,30.399,0,85.34,215.06,0,8.33,0,7.87,0,0,0,0,,,,,,,,,,,,,,,
36033,Franklin,G3600330,New York,14256,-0.030607907,-0.021896323,0.037647432,-0.059543756,-0.054507,-0.0215,0.033007,19269,0.627,40.6,0.194295,51696,40010,50692,0.824794,0.067483,0.066483,0.003124,0.006498,0.00175,0.029868,443.98,24.75,0,57.02,357.31,0,4.9,0,3.45,0,0,0,0,,,,,,,,,,,,,,,
36035,Fulton,G3600350,New York,17007,-0.339858812,-0.31949532,0.02953765,-0.349032969,-0.328368,-0.314,0.014368,23718,0.504,43.8,0.177539,50248,42520,53743,0.942145,0.017639,0.002587,0.00588,0.008325,0.000353,0.023048,262.139,24.329,2.81,76.79,143.4,0.54,14.279,1.837,8.029,0,0,0,0,,,,,,,,,,,,,,,
