name_2012,gisjoin,state_2012,2012votes,swing2008to12,obamamargin2012,medianage_2012,bachelorabove_2012,medianincome_2012,rural,white_2012,black_2012,native_2012,asian_2012,hispanic_2012,otherrace_2012,evangelical_2012,mainlineprotestant_2012,catholic_2012,mormon_2012,other religion,County Power Index 2012
Cleveland,G0500250,Arkansas,3266,-0.01010716,-0.449479486,40.2,0.14302782,38060,1,0.869331284,0.107609531,0,0,0.009992314,0.013066872,0.390379,0.06284,0,0,0,0.00305385
Columbia,G0500270,Arkansas,9455,0.005197149,-0.236171338,36.1,0.190510284,34895,0.575,0.636191507,0.354070868,0.002163917,0.000540979,0.002434406,0.004598323,0.304939,0.080319,0.00896,0.00949,0.000039,0.00884084
Conway,G0500290,Arkansas,7730,-0.005732009,-0.195213454,40.4,0.144156117,32625,0.705,0.85371248,0.118799368,0.007582938,0.001263823,0.011690363,0.006951027,0.3071,0.03977,0.084189,0.016079,0.00014,0.00722789
Craighead,G0500310,Arkansas,31700,-0.064878984,-0.309873817,33.1,0.237260093,41054,0.322,0.85377459,0.112847099,0.003337831,0.006107521,0.015694908,0.008238051,0.458139,0.05607,0.025609,0.006769,0.008541,0.02964091
Crawford,G0500330,Arkansas,20591,-0.038213046,-0.498470205,38,0.133353207,39981,0.52,0.914987548,0.011206701,0.010640706,0.008489925,0.027394159,0.02728096,0.41206,0.06081,0.02039,0.009849,0.00009,0.0192535
Crittenden,G0500350,Arkansas,16716,0.002090165,0.148899258,33.8,0.145584802,36521,0.209,0.502044846,0.477365675,0.000987167,0.002397405,0.009448597,0.007756311,0.327079,0.055109,0.01031,0.00796,0.00011,0.0156302
Cross,G0500370,Arkansas,6681,-0.043581902,-0.297859602,39.4,0.119491103,39665,0.568,0.764683876,0.215862327,0.002992892,0.003741115,0.003367003,0.009352787,0.50297,0.084109,0.019589,0,0,0.00624703
Dallas,G0500390,Arkansas,3084,-0.020158879,-0.106355383,42.9,0.101614952,30309,0.526,0.579293344,0.4157765,0.000657354,0.004108463,0,0.000164339,0.347949,0.072819,0.00444,0.007889,0,0.00288368
Desha,G0500410,Arkansas,4420,0.001908713,0.123755656,39.1,0.127726218,29504,0.314,0.514469453,0.465166131,0.00375134,0,0.013397642,0.003215434,0.47455,0.06581,0.006299,0,0.002609,0.0041329
Drew,G0500430,Arkansas,6633,0.001415834,-0.18950701,37.5,0.207817534,32087,0.486,0.702097405,0.274795592,0.000710985,0.001777462,0.014930679,0.005687878,0.481769,0.09476,0.01307,0.01183,0.00449,0.00620215
Faulkner,G0500450,Arkansas,41460,-0.063265413,-0.315991317,31.4,0.261735315,49008,0.388,0.861396795,0.096806984,0.004424779,0.006039225,0.020150682,0.011181536,0.351899,0.05942,0.044939,0.012869,0.000611,0.03876694
Franklin,G0500470,Arkansas,6540,-0.05160273,-0.444189602,40.8,0.124712832,35918,0.826,0.947561423,0.007334067,0.006967363,0.004033737,0.01760176,0.01650165,0.31443,0.064329,0.03917,0,0.00017,0.00611519
Fulton,G0500490,Arkansas,4522,-0.142211596,-0.331048209,46.9,0.103444407,35059,0.929,0.969430052,0.003626943,0.003108808,0.004663212,0.008290155,0.010880829,0.407759,0.032829,0,0,0.00016,0.00422827
Garland,G0500510,Arkansas,40728,-0.049879529,-0.299793754,44.2,0.204014892,38680,0.369,0.882606936,0.073809203,0.006072055,0.004385373,0.022669006,0.010457428,0.32548,0.11189,0.046869,0.011269,0.005281,0.03808249
Grant,G0500530,Arkansas,6479,-0.009257826,-0.518752894,39.4,0.169836283,49063,0.75,0.962725904,0.020707831,0.002259036,0.000301205,0.006024096,0.007981928,0.407939,0.05064,0.00381,0,0,0.00605815
Greene,G0500550,Arkansas,13761,-0.071928646,-0.368505196,37.8,0.125013467,38481,0.415,0.968200703,0.006711409,0.003036114,0,0.010386705,0.011665069,0.474319,0.06134,0.00974,0.005269,0.00003,0.01286715
Hempstead,G0500570,Arkansas,6921,-0.071343427,-0.262389828,38.6,0.149268026,31193,0.558,0.650952535,0.310946077,0,0.000258314,0.026154343,0.011688731,0.324649,0.056479,0.01707,0.00991,0.000039,0.00647144
Hot Spring,G0500590,Arkansas,11260,-0.045809181,-0.290142096,39.6,0.128100638,39652,0.66,0.861664013,0.107882166,0.004578025,0,0.016520701,0.009355096,0.386839,0.04714,0.00273,0,0.000059,0.0105286
Howard,G0500610,Arkansas,4462,-0.068570233,-0.318467055,37.1,0.112676056,35236,0.675,0.750523013,0.216527197,0.009937238,0.003661088,0.017259414,0.00209205,0.400389,0.057579,0.01088,0,0.00587,0.00417217
Independence,G0500630,Arkansas,12397,-0.068049493,-0.439380495,38,0.132612847,34374,0.686,0.94535316,0.025650558,0.005390335,0.000371747,0.016356877,0.006877323,0.470079,0.08153,0.00955,0.00982,0.00017,0.01159174
Izard,G0500650,Arkansas,5278,-0.120100489,-0.388594165,47.3,0.114325069,31011,1,0.955727978,0.013692378,0.002282063,0.00036513,0.014148791,0.01378366,0.41275,0.05724,0.00913,0,0.0008,0.00493516
Jackson,G0500670,Arkansas,5347,-0.019516129,-0.182719282,40.9,0.094818694,31692,0.651,0.810099573,0.158605974,0.005334282,0.001066856,0.012802276,0.012091038,0.475579,0.05584,0.002779,0,0,0.00499968
Jefferson,G0500690,Arkansas,27383,0.027265722,0.290326115,37.2,0.176390882,37561,0.309,0.452675959,0.524264326,0.001548787,0.004130098,0.010755464,0.006625366,0.34849,0.07595,0.01448,0.007679,0.00491,0.02560432
Johnson,G0500710,Arkansas,8098,-0.048891845,-0.279698691,37.6,0.156547583,32198,0.714,0.918783143,0.019257605,0.008372872,0.002232766,0.040468881,0.010884733,0.3823,0.035829,0.024199,0.02244,0.012209,0.00757199
Lafayette,G0500730,Arkansas,2929,0.005850382,-0.184363264,42.9,0.119813881,28633,1,0.627249357,0.35646958,0.001713796,0,0.009425878,0.005141388,0.32636,0.048789,0,0,0.00026,0.00273874
Lawrence,G0500750,Arkansas,5540,-0.106432557,-0.315523466,39.8,0.09148265,32205,0.636,0.972263868,0.005997001,0.001124438,0,0.003373313,0.017241379,0.46385,0.0596,0.00488,0,0.000059,0.00518015
Lee,G0500770,Arkansas,3424,0.026542332,0.241530374,39.8,0.064234399,26098,0.635,0.442060086,0.546290619,0.001839362,0,0.009809933,0,0.25115,0.037799,0.005179,0,0.0001,0.00320159
Lincoln,G0500790,Arkansas,3726,-0.025477993,-0.207729469,37.7,0.091687042,34107,1,0.660444444,0.315111111,0.002222222,0,0.011111111,0.011111111,0.26624,0.03191,0.007429,0,0.00035,0.00348398
Little River,G0500810,Arkansas,5051,-0.072913964,-0.362898436,41.1,0.108766944,39042,0.685,0.766246851,0.202015113,0.005037783,0,0.004030227,0.022670025,0.48022,0.05527,0.00653,0,0.006299,0.00472291
Logan,G0500830,Arkansas,7331,-0.031264866,-0.418769609,41.7,0.117134368,37237,0.71,0.943351222,0.013416816,0.010733453,0.008050089,0.016100179,0.008348241,0.652799,0.059719,0.06742,0,0.00027,0.00685481
Lonoke,G0500850,Arkansas,24114,-0.033336308,-0.508210998,35.5,0.178564933,51499,0.448,0.903704462,0.058841588,0.006139992,0.004707327,0.01729431,0.009312321,0.35956,0.05909,0.00227,0.013519,0.00541,0.02254766
Madison,G0500870,Arkansas,6568,-0.040601407,-0.329476249,40.4,0.107534954,33481,1,0.951376936,0.001290878,0.005163511,0.004302926,0.020654045,0.017211704,0.315449,0.03232,0.009539,0.01603,0.00039,0.00614137
Marion,G0500890,Arkansas,7051,-0.089372672,-0.388171891,50.2,0.131668111,33497,1,0.96404989,0.001467351,0.00513573,0.003668379,0.012472487,0.013206163,0.305829,0.05507,0.02042,0,0.00018,0.006593
Miller,G0500910,Arkansas,15329,-0.063339238,-0.398199491,37.5,0.128597716,40314,0.4,0.741567842,0.224395503,0.004158324,0.004158324,0.013091021,0.012628985,0.45856,0.066239,0.032299,0,0.00005,0.01433329
Mississippi,G0500930,Arkansas,13375,0.01188745,-0.010168224,34.6,0.119555876,35651,0.363,0.656364749,0.313341493,0.001682987,0.002294982,0.019583843,0.006731946,0.534529,0.0446,0.010759,0.008259,0.006801,0.01250622
Monroe,G0500950,Arkansas,3230,0.039682342,-0.000619195,43.5,0.128952043,28075,0.69,0.601123596,0.384430177,0.004815409,0.000642055,0.005617978,0.003370787,0.49491,0.089829,0.00798,0,0,0.00302019
Montgomery,G0500970,Arkansas,3404,-0.074212396,-0.425675676,46.4,0.109779553,33240,1,0.946127946,0.004040404,0.010774411,0.000538721,0.021548822,0.016969697,0.3723,0.03721,0.010539,0,0,0.00318289
Nevada,G0500990,Arkansas,3384,-0.039775983,-0.201536643,39.6,0.111362534,35578,0.692,0.676253687,0.304572271,0.005162242,0,0.007374631,0.006637168,0.221849,0.064469,0,0,0,0.00316419
Newton,G0501010,Arkansas,3661,-0.058770855,-0.41382136,46.6,0.124916388,27790,1,0.952526799,0.00229709,0.005359877,0,0.003062787,0.036753446,0.25654,0.009599,0,0,0.00324,0.0034232
Ouachita,G0501030,Arkansas,10315,0.022445916,-0.086088221,42.6,0.152485257,32032,0.563,0.592405063,0.383544304,0.002025316,0.000202532,0.008607595,0.01321519,0.51344,0.08093,0.00383,0.006549,0.000071,0.00964498
Perry,G0501050,Arkansas,3938,-0.028910843,-0.353986795,42.1,0.097476906,42738,1,0.947598253,0.024329382,0.001247661,0,0.011228946,0.015595758,0.31824,0.00479,0.023929,0,0,0.0036822
Phillips,G0501070,Arkansas,7930,0.038708866,0.328373266,37.3,0.132270858,27219,0.48,0.394982309,0.586683821,0.00096494,0.001286587,0.010614345,0.005467996,0.283589,0.04835,0.009929,0.00763,0.000049,0.0074149
Pike,G0501090,Arkansas,3788,-0.113916548,-0.526927138,39.8,0.12435439,32087,1,0.933292534,0.036719706,0.008567931,0.000489596,0.015299878,0.005630355,0.49066,0.04039,0.02214,0.01514,0,0.00354195
Poinsett,G0501110,Arkansas,7560,-0.069220738,-0.341798942,39.6,0.088711627,31743,0.711,0.910451824,0.06831791,0.002721829,0,0.012248231,0.006260207,0.59647,0.05199,0.0085,0,0.00549,0.00706894
Polk,G0501130,Arkansas,7726,-0.111623236,-0.569376133,43.4,0.117161254,33479,0.734,0.940791626,0.000654236,0.014393196,0.000654236,0.021916912,0.021589794,0.425319,0.058509,0.027589,0.02551,0.00024,0.00722415
Pope,G0501150,Arkansas,20439,-0.038238187,-0.471500563,35.3,0.200129584,40948,0.545,0.9170737,0.029957669,0.005427114,0.005752741,0.028003908,0.013784869,0.348399,0.067409,0.02473,0.01266,0.00525,0.01911137
Prairie,G0501170,Arkansas,3141,-0.057754625,-0.405284941,44.6,0.10148435,35806,1,0.87020649,0.1179941,0,0.001474926,0.005162242,0.005162242,0.372689,0.087209,0.020199,0,0,0.00293697
Pulaski,G0501190,Arkansas,159381,-0.000949331,0.114593333,36,0.315602323,46102,0.123,0.616491115,0.333225853,0.002919891,0.012002006,0.023914445,0.01144669,0.33623,0.101189,0.0626,0.010359,0.01345,0.1490283
Randolph,G0501210,Arkansas,5956,-0.096513245,-0.277871054,41.3,0.109921311,32539,0.674,0.966484517,0.004007286,0.001457195,0.002550091,0.010564663,0.014936248,0.48356,0.01603,0.072349,0.016699,0,0.00556912
St. Francis,G0501230,Arkansas,8362,0.019334629,0.184405645,36.9,0.112451916,30104,0.516,0.458689459,0.485280152,0.002849003,0.001661918,0.037986705,0.013532764,0.339589,0.044799,0.003259,0,0,0.00781884
Saline,G0501250,Arkansas,47062,-0.017455321,-0.42696868,38.7,0.231273153,53817,0.362,0.918465377,0.041921397,0.005053026,0.006862134,0.018839676,0.008858391,0.313759,0.062359,0.01973,0,0.000029,0.04400506
Scott,G0501270,Arkansas,3640,-0.041329822,-0.476373626,41.4,0.103345524,38130,0.704,0.912204234,0.00249066,0.005603985,0.020547945,0.03362391,0.025529265,0.48375,0.022079,0.038189,0,0.027239,0.00340356
Searcy,G0501290,Arkansas,3694,-0.051487888,-0.510286952,47.1,0.110304054,30301,1,0.961210241,0.003878976,0.007757952,0.002327386,0.006982157,0.017843289,0.40879,0.026359,0,0,0,0.00345405
Sebastian,G0501310,Arkansas,43362,-0.024469722,-0.370762419,36.6,0.186922964,40247,0.208,0.826253502,0.060602596,0.008804528,0.029672403,0.045509119,0.029157853,0.460009,0.098799,0.09743,0.013509,0.01226,0.04054539
Sevier,G0501330,Arkansas,4330,-0.08316609,-0.483602771,33.9,0.085665006,32081,0.636,0.824632539,0.055245819,0.02128738,0.001013685,0.081601622,0.016218956,0.414,0.038929,0.070349,0,0.000059,0.00404874
Sharp,G0501350,Arkansas,7283,-0.099001434,-0.38843883,46.4,0.111976866,30240,0.801,0.958625785,0.001847063,0.008496491,0.002955301,0.01256003,0.015515331,0.54095,0.08017,0.02728,0.01448,0.007879,0.00680993
Stone,G0501370,Arkansas,5354,-0.088362142,-0.451998506,46.9,0.130337581,32834,1,0.967121902,0.001011634,0.001517451,0.010116338,0.006069803,0.014162873,0.40818,0.045829,0.01113,0.01662,0.00032,0.00500623
Union,G0501390,Arkansas,17177,-0.00096189,-0.262152879,39.8,0.16087265,39349,0.545,0.660896295,0.316939007,0.003073936,0.003397508,0.009545381,0.006147873,0.54346,0.073579,0.016109,0.007129,0.00197,0.01606126
Van Buren,G0501410,Arkansas,6430,-0.076912452,-0.393934681,46.5,0.135960671,33900,1,0.95980826,0.001843658,0.012168142,0.000737463,0.01659292,0.008849558,0.32674,0.06077,0.020469,0,0.000059,0.00601234
Washington,G0501430,Arkansas,70460,-0.031762702,-0.162531933,31.1,0.280139646,41429,0.255,0.868287888,0.031344425,0.010884998,0.013506134,0.057373767,0.018602789,0.335939,0.0809,0.123769,0.014589,0.007781,0.06588322
White,G0501450,Arkansas,26514,-0.064846958,-0.537301049,36.1,0.179404847,41410,0.543,0.929074928,0.037246541,0.003219911,0.001653468,0.015490384,0.013314768,0.50611,0.049799,0.00972,0.008369,0.001931,0.02479177
Woodruff,G0501470,Arkansas,2685,-0.032524987,0.042085661,43.3,0.106824926,28061,1,0.711727842,0.27305282,0.002685765,0,0.003581021,0.008952551,0.336089,0.067629,0.0062,0,0.00523,0.00251059
Yell,G0501490,Arkansas,5974,-0.089310416,-0.388349515,38.4,0.097307772,38245,0.791,0.913328729,0.017955801,0.001726519,0.010013812,0.046270718,0.01070442,0.35217,0.05621,0.08114,0.00865,0.000049,0.00558595
Alameda,G0600010,California,595642,0.011849146,0.606911534,36.6,0.411250598,71516,0.004,0.434872857,0.14213164,0.003574537,0.234312468,0.147390433,0.037718065,0.081719,0.026609,0.15328,0.01651,0.041169,0.04568316
Alpine,G0600030,California,653,-0.011361524,0.234303216,43.2,0.317103621,59931,1,0.761111111,0,0.155555556,0.016666667,0.044444444,0.022222222,0.042549,0,0,0,0,5.01E-05
Amador,G0600050,California,17649,-0.049442654,-0.195535158,48.4,0.187794403,53462,0.604,0.834126333,0.029204266,0.018539787,0.010172272,0.095159967,0.012797375,0.086319,0.020109,0.102049,0.031399,0.000521,0.0013536
Butte,G0600070,California,90752,-0.043407469,-0.019944464,37.3,0.239896623,43339,0.189,0.822981367,0.013387204,0.008532835,0.027890008,0.093921486,0.033287101,0.103739,0.02851,0.155,0.04253,0.00761,0.00696028
Calaveras,G0600090,California,21786,-0.039938153,-0.169604333,49.5,0.207832218,54686,0.754,0.8672049,0.011135857,0.007934298,0.011971047,0.075584633,0.026169265,0.081549,0.021329,0.549649,0.035039,0.000991,0.00167089
Colusa,G0600110,California,6034,-0.032236753,-0.213291349,33.9,0.135164161,52165,0.317,0.594432548,0.011991435,0.006852248,0.015845824,0.347751606,0.023126338,0.05164,0.03474,0.42812,0.01737,0.00032,0.00046278
Contra Costa,G0600130,California,438226,-0.025491367,0.352117401,38.5,0.386480166,78187,0.008,0.581192389,0.098350454,0.003104339,0.132051573,0.154440889,0.030860356,0.077329,0.03117,0.217729,0.0205,0.02578,0.03361003
Del Norte,G0600150,California,8770,-0.02627366,-0.093842645,38.8,0.138328092,39626,0.337,0.702601359,0.049449262,0.041949848,0.026013593,0.137567378,0.042418561,0.093739,0.01524,0.055399,0.042399,0.00161,0.00067262
El Dorado,G0600170,California,88774,-0.072760051,-0.178058891,43.5,0.31349826,70117,0.347,0.85850968,0.007016359,0.00765421,0.0294537,0.074178298,0.023187753,0.09134,0.016219,0.12868,0.038829,0.010481,0.00680858
Fresno,G0600190,California,258827,-0.002977418,0.017923169,30.7,0.194173796,45741,0.108,0.462232828,0.057914694,0.007064838,0.08335377,0.370776661,0.018657209,0.135419,0.0181,0.309879,0.023,0.01782,0.01985091
Glenn,G0600210,California,9211,-0.032801776,-0.253066985,36.5,0.154099665,42641,0.409,0.706659013,0.011768083,0.02152698,0.017221584,0.22847302,0.01435132,0.094159,0.047759,0.21734,0.02916,0.000429,0.00070644
Humboldt,G0600230,California,57470,-0.010122532,0.272002784,37.5,0.263888581,40830,0.298,0.830442324,0.012045871,0.048665318,0.015900549,0.063698564,0.029247374,0.06875,0.03242,0.073549,0.02642,0.013489,0.0044077
Imperial,G0600250,California,38565,0.058905728,0.320471931,31.8,0.132017887,41255,0.174,0.214811209,0.048847777,0.011738613,0.014335173,0.702910311,0.007356919,0.07281,0.006509,0.28205,0.018039,0.002781,0.00295777
Inyo,G0600270,California,8036,-0.022826118,-0.114235938,45.7,0.210352588,45000,0.464,0.76368982,0.005145167,0.096655641,0.014700478,0.102168321,0.017640573,0.08056,0.04556,0.260269,0.033479,0.000441,0.00061633
Kern,G0600290,California,221472,0.009902627,-0.167619383,30.7,0.14875324,47727,0.102,0.530881891,0.065665865,0.00910137,0.034438749,0.340454022,0.019458102,0.136639,0.00888,0.29279,0.02512,0.011429,0.01698594
Kings,G0600310,California,31418,-0.00797735,-0.149341142,31.2,0.124011901,48761,0.109,0.473695857,0.090999613,0.008740388,0.036787078,0.364828235,0.02494883,0.065459,0.02344,0.43229,0.015439,0.015561,0.00240962
Lake,G0600330,California,23391,-0.023160625,0.169424138,44.8,0.167534363,38147,0.331,0.820002086,0.023151528,0.022734383,0.010220044,0.099071853,0.024820106,0.08309,0.01764,0.10604,0.035479,0.012151,0.00179399
Lassen,G0600350,California,10683,-0.054940708,-0.397173079,37.4,0.135195036,51921,0.705,0.682324986,0.099981722,0.029062329,0.009687443,0.153719613,0.025223908,0.088319,0.009259,0.09712,0.038429,0.00054,0.00081934
Los Angeles,G0600370,California,3181067,0.01493707,0.418592252,34.8,0.294602692,56241,0.006,0.382370674,0.106600277,0.002549978,0.140738829,0.346972886,0.020767356,0.082969,0.023329,0.360839,0.015339,0.030651,0.24397404
Madera,G0600390,California,39866,-0.038476567,-0.171424271,33.2,0.139131659,47937,0.329,0.552007459,0.048540295,0.015616806,0.017248412,0.35050405,0.016082979,0.099939,0.018609,0.374939,0.022239,0.00969,0.00305755
Marin,G0600410,California,134516,-0.064232862,0.513069077,44.6,0.545806577,90962,0.065,0.822718766,0.029745364,0.001729711,0.049509443,0.076504282,0.019792435,0.034929,0.037469,0.305509,0.009779,0.03823,0.01031679
Mariposa,G0600430,California,9000,-0.05831223,-0.182444444,49.4,0.199411173,52584,1,0.857433809,0.007807196,0.023761032,0.013238289,0.072301426,0.025458248,0.112209,0.03167,0.25593,0.02148,0.00214,0.00069026
Mendocino,G0600450,California,35017,-0.041352304,0.386526544,41.7,0.214319731,43721,0.452,0.810360178,0.007770134,0.036584379,0.012302711,0.107163092,0.025819506,0.05592,0.031079,0.171689,0.026579,0.04188,0.00268565
Merced,G0600470,California,62057,0.003918687,0.087403516,29.7,0.125177095,43565,0.143,0.464960012,0.047584268,0.007194245,0.069386115,0.393346237,0.017529124,0.10415,0.014359,0.398779,0.01739,0.00561,0.0047595
Modoc,G0600490,California,3986,-0.040587304,-0.41796287,46.8,0.193746347,37482,0.7,0.85583685,0.014064698,0.024613221,0.003516174,0.077355837,0.024613221,0.03613,0.01507,0.06256,0.03552,0.001959,0.00030571
Mono,G0600510,California,5181,-0.046181436,0.086469793,37.1,0.291102614,61868,0.458,0.851449275,0.004140787,0.015010352,0.009834369,0.10300207,0.016563147,0.027809,0.00408,0.90494,0.02373,0.00021,0.00039736
Monterey,G0600530,California,123518,-0.013997649,0.368610243,32.9,0.231537745,60143,0.098,0.510061399,0.043181105,0.004280016,0.069399005,0.34430601,0.028772464,0.05692,0.027089,0.361519,0.01423,0.029879,0.00947329
Napa,G0600550,California,56968,-0.037789393,0.286897908,39.6,0.312237194,69571,0.134,0.70834044,0.021376997,0.004093468,0.059923816,0.187048724,0.019216556,0.09762,0.02142,0.351459,0.01619,0.03308,0.0043692
Nevada,G0600570,California,51676,-0.059335106,-0.006250484,48,0.327176672,57382,0.421,0.904505673,0.002787682,0.008622366,0.011928687,0.05465154,0.017504052,0.17746,0.0283,0.080989,0.017039,0.010621,0.00396333
Orange,G0600590,California,1122664,-0.036680098,-0.062255492,36.2,0.365769779,75566,0.001,0.572539814,0.018576925,0.00298188,0.179437126,0.207260838,0.019203416,0.114909,0.02544,0.26492,0.022179,0.02493,0.08610346
Placer,G0600610,California,171322,-0.080371674,-0.193220952,40.2,0.346983474,73356,0.138,0.823200112,0.012995582,0.005878001,0.046944039,0.089269648,0.021712618,0.166849,0.0183,0.147349,0.04356,0.006559,0.01313965
Plumas,G0600630,California,10047,-0.049011756,-0.168707077,49.4,0.229434919,45358,0.74,0.899652887,0.009466709,0.018933417,0.006626696,0.046071316,0.019248974,0.083319,0.042289,0.06078,0.03774,0.000449,0.00077056
Riverside,G0600650,California,661907,-0.006614181,0.016521959,33.7,0.204926847,57096,0.046,0.524931492,0.069813477,0.005957518,0.055896201,0.322905785,0.020495526,0.10975,0.01349,0.275279,0.02373,0.011699,0.0507654
